id,name,urban_rural,population
042103001,Alima,Urban,6163
042103002,Aniban I,Urban,3283
042103003,Banalo,Urban,2737
042103004,Bayanan,Urban,9080
042103005,Daang Bukid,Urban,2963
042103006,Digman,Urban,1897
042103007,Dulong Bayan,Urban,7084
042103008,Habay I,Urban,15113
042103009,Kaingin (Pob.),Urban,3454
042103010,Ligas I,Urban,4330
042103011,Mabolo I,Urban,1193
042103012,Maliksi I,Urban,5679
042103013,Mambog I,Urban,9868
042103014,Molino I,Urban,8158
042103015,Niog I,Urban,4649
042103018,P.F. Espiritu I (Panapaan),Urban,4239
042103019,Real I,Urban,4052
042103020,Salinas I,Urban,12743
042103021,San Nicolas I,Urban,7119
042103022,Sineguelasan,Urban,5589
042103023,Tabing Dagat,Urban,3625
042103024,Talaba I,Urban,2720
042103025,Zapote I,Urban,5457
042103026,Queens Row Central,Urban,5366
042103027,Queens Row East,Urban,13518
042103028,Queens Row West,Urban,9995
042103029,Aniban II,Urban,2674
042103030,Aniban III,Urban,859
042103031,Aniban IV,Urban,2031
042103032,Aniban V,Urban,2615
042103033,Campo Santo,Urban,1262
042103034,Habay II,Urban,9428
042103035,Ligas II,Urban,3830
042103036,Ligas III,Urban,7050
042103037,Mabolo II,Urban,1415
042103038,Mabolo III,Urban,1703
042103039,Maliksi II,Urban,2030
042103040,Maliksi III,Urban,4913
042103041,Mambog II,Urban,4775
042103042,Mambog III,Urban,13082
042103043,Mambog IV,Urban,10146
042103044,Mambog V,Urban,3461
042103045,Molino II,Urban,25819
042103046,Molino III,Urban,52470
042103047,Molino IV,Urban,36136
042103048,Molino V,Urban,4157
042103049,Molino VI,Urban,16241
042103050,Molino VII,Urban,10627
042103051,Niog II,Urban,6024
042103052,Niog III,Urban,5135
042103053,P.F. Espiritu II,Urban,2452
042103054,P.F. Espiritu III,Urban,3894
042103055,P.F. Espiritu IV,Urban,10638
042103056,P.F. Espiritu V,Urban,5111
042103057,P.F. Espiritu VI,Urban,3200
042103058,P.F. Espiritu VII,Urban,3915
042103059,P.F. Espiritu VIII,Urban,5839
042103060,Real II,Urban,4489
042103061,Salinas II,Urban,2896
042103062,Salinas III,Urban,1774
042103063,Salinas IV,Urban,1646
042103064,San Nicolas II,Urban,9510
042103065,San Nicolas III,Urban,27546
042103066,Talaba II,Urban,9294
042103067,Talaba III,Urban,1544
042103068,Talaba IV,Urban,3371
042103069,Talaba V,Urban,1709
042103070,Talaba VI,Urban,2856
042103071,Talaba VII,Urban,3223
042103072,Zapote II,Urban,3878
042103073,Zapote III,Urban,2752
042103074,Zapote IV,Urban,2383
042103075,Zapote V,Urban,18339
