id,name,urban_rural,population
042115001,Bagong Karsada,Urban,1925
042115002,Balsahan,Rural,478
042115003,Bancaan,Urban,4365
042115004,Bucana Malaki,Urban,1272
042115005,Bucana Sasahan,Rural,4561
042115006,Capt. C. Nazareno (Pob.),Urban,650
042115007,Calubcob,Urban,1410
042115008,Palangue 2 & 3,Rural,3332
042115009,Gomez-Zamora (Pob.),Urban,868
042115010,Halang,Urban,3294
042115011,Humbac,Urban,810
042115012,Ibayo Estacion,Urban,3414
042115013,Ibayo Silangan,Urban,11250
042115014,Kanluran,Urban,1748
042115015,Labac,Urban,5621
042115016,Latoria,Urban,1951
042115018,Mabolo,Urban,2357
042115019,Makina,Urban,792
042115020,Malainen Bago,Rural,4385
042115021,Malainen Luma,Urban,2857
042115022,Molino,Urban,1345
042115023,Munting Mapino,Urban,5123
042115024,Muzon,Urban,1965
042115025,Palangue 1,Rural,3050
042115026,Sabang,Urban,4834
042115028,San Roque,Urban,4655
042115029,Santulan,Urban,670
042115030,Sapa,Urban,1272
042115031,Timalan Balsahan,Urban,3426
042115032,Timalan Concepcion,Urban,4464
