id,name,urban_rural,population
045645001,Antipolo,Rural,1744 
045645002,Balubal,Rural,4633 
045645003,Concepcion Pinagbakuran,Rural,2746 
045645006,Bignay 1,Rural,4501 
045645007,Bignay 2,Rural,3284 
045645009,Bucal,Rural,2970 
045645010,Canda,Rural,3059 
045645011,Castañas,Rural,5653 
045645012,Concepcion Banahaw,Rural,3008 
045645013,Concepcion No. 1,Rural,4894 
045645014,Concepcion Palasan,Rural,6475 
045645015,Gibanga,Rural,2973 
045645016,Guisguis-San Roque,Rural,2197 
045645017,Guisguis-Talon,Rural,3519 
045645018,Janagdong 1,Rural,2870 
045645019,Janagdong 2,Rural,2770 
045645020,Limbon,Rural,1282 
045645021,Lutucan Bata,Rural,2039 
045645022,Lutucan Malabag,Rural,3853 
045645023,Lutucan 1,Rural,4021 
045645024,Mamala I,Rural,2607 
045645025,Manggalang 1,Rural,6319 
045645026,Manggalang Tulo-tulo,Rural,2769 
045645027,Manggalang-Bantilan,Rural,3234 
045645028,Manggalang-Kiling,Rural,2538 
045645029,Montecillo,Rural,3641 
045645030,Morong,Rural,1697 
045645032,Pili,Rural,3070 
045645033,Barangay 2 (Pob.),Urban,1347 
045645034,Barangay 3 (Pob.),Urban,1228 
045645035,Barangay 4 (Pob.),Urban,3317 
045645036,Barangay 5 (Pob.),Urban,1310 
045645037,Barangay 6 (Pob.),Urban,1294 
045645038,Sampaloc Bogon,Rural,907 
045645039,Sampaloc 1,Rural,2705 
045645040,Sampaloc 2,Rural,6420 
045645041,Sampaloc Santo Cristo,Rural,8054 
045645042,Talaan Aplaya,Rural,3164 
045645043,Talaanpantoc,Rural,2089 
045645044,Tumbaga 1,Rural,4213 
045645045,Tumbaga 2,Rural,1670 
045645046,Barangay 1 (Pob.),Urban,1544 
045645047,Mamala II,Rural,5266 
