id,name,urban_rural,population
045616001,Bacong Ibaba,Rural,1548 
045616002,Bacong Ilaya,Rural,1647 
045616003,Barangay 1 (Pob.),Rural,483 
045616004,Barangay 2 (Pob.),Rural,382 
045616005,Barangay 3 (Pob.),Rural,528 
045616006,Barangay 4 (Pob.),Urban,183 
045616007,Barangay 5 (Pob.),Urban,345 
045616008,Barangay 6 (Pob.),Urban,357 
045616009,Barangay 7 (Pob.),Urban,970 
045616010,Barangay 8 (Pob.),Rural,1600 
045616011,Barangay 9 (Pob.),Urban,280 
045616012,Lavides,Rural,537 
045616013,Magsaysay,Rural,664 
045616014,Malaya,Rural,1682 
045616015,Nieva,Rural,1439 
045616017,Recto,Rural,627 
045616018,San Ignacio Ibaba,Rural,1003 
045616019,San Ignacio Ilaya,Rural,522 
045616020,San Isidro Ibaba,Rural,1291 
045616021,San Isidro Ilaya,Rural,2834 
045616022,San Jose,Rural,2234 
045616023,San Nicolas,Rural,976 
045616024,San Vicente,Rural,987 
045616025,Santa Maria Ibaba,Rural,462 
045616026,Santa Maria Ilaya,Rural,359 
045616027,Sumilang,Rural,842 
045616028,Villarica,Rural,591 
