id,name,urban_rural,population
045636001,Anawan,Rural,816 
045636002,Atulayan,Rural,1402 
045636003,Balesin,Rural,809 
045636004,Bañadero,Rural,2332 
045636005,Binibitinan,Rural,1195 
045636006,Bislian,Rural,1457 
045636007,Bucao,Rural,711 
045636008,Canicanian,Rural,879 
045636009,Kalubakis,Rural,934 
045636010,Languyin,Rural,1555 
045636011,Libjo,Rural,1119 
045636012,Pamatdan,Rural,1025 
045636013,Pilion,Rural,681 
045636014,Pinaglubayan,Rural,522 
045636015,Poblacion,Urban,4540 
045636016,Sabang,Rural,1686 
045636017,Salipsip,Rural,541 
045636018,Sibulan,Rural,3705 
045636019,Taluong,Rural,1725 
045636020,Tamulaya-Anitong,Rural,491 
