id,name,urban_rural,population
045610001,Ajos,Rural,1755 
045610002,Anusan,Rural,638 
045610003,Barangay 1 (Pob.),Rural,1713 
045610004,Barangay 2 (Pob.),Rural,693 
045610005,Barangay 3 (Pob.),Urban,998 
045610006,Barangay 4 (Pob.),Urban,1291 
045610007,Barangay 5 (Pob.),Urban,565 
045610008,Barangay 6 (Pob.),Rural,526 
045610009,Barangay 7 (Pob.),Rural,2092 
045610010,Barangay 8 (Pob.),Rural,2142 
045610011,Barangay 9 (Pob.),Urban,1837 
045610012,Bolo,Rural,1137 
045610013,Bulagsong,Rural,745 
045610014,Camandiison,Rural,999 
045610015,Canculajao,Rural,1250 
045610016,Catumbo,Rural,918 
045610017,Cawayanin Ibaba,Rural,884 
045610018,Cawayanin Ilaya,Rural,667 
045610019,Cutcutan,Rural,1358 
045610020,Dahican,Rural,983 
045610021,Doongan Ibaba,Rural,827 
045610022,Doongan Ilaya,Rural,2361 
045610023,Gatasan,Rural,619 
045610024,Macpac,Rural,526 
045610025,Madulao,Rural,3935 
045610026,Matandang Sabang Kanluran,Rural,1739 
045610027,Matandang Sabang Silangan,Rural,1494 
045610028,Milagrosa,Rural,750 
045610029,Navitas,Rural,948 
045610030,Pacabit,Rural,1598 
045610031,San Antonio Magkupa,Rural,593 
045610032,San Antonio Pala,Rural,1230 
045610033,San Isidro,Rural,3680 
045610034,San Jose (Anyao),Rural,1359 
045610035,San Pablo (Suha),Rural,1287 
045610036,San Roque (Doyon),Rural,3037 
045610037,San Vicente Kanluran,Rural,1616 
045610038,San Vicente Silangan,Rural,897 
045610039,Santa Maria (Dao),Rural,965 
045610040,Tagabas Ibaba,Rural,1773 
045610041,Tagabas Ilaya,Rural,515 
045610042,Tagbacan Ibaba,Rural,2058 
045610043,Tagbacan Ilaya,Rural,1694 
045610044,Tagbacan Silangan,Rural,1081 
045610045,Tuhian,Rural,2488 
045610046,Barangay 10 (Pob.),Rural,3571 
