id,name,urban_rural,population
045646001,Aldavoc,Urban,1377 
045646002,Aliji,Rural,1191 
045646003,Bagong Silang,Rural,1002 
045646004,Bamban,Rural,1583 
045646005,Bosigon,Rural,400 
045646006,Bukal,Rural,581 
045646007,Cabugwang,Rural,604 
045646008,Cagascas,Rural,269 
045646009,Casispalan,Rural,853 
045646010,Colong-colong,Rural,594 
045646011,Del Rosario,Rural,422 
045646012,Cabibihan,Rural,546 
045646013,Candalapdap,Rural,671 
045646014,Katimo,Rural,1788 
045646015,Kinatakutan,Rural,2441 
045646016,Landing,Rural,1174 
045646017,Laurel,Rural,856 
045646018,Magsaysay,Rural,2442 
045646019,Maguibuay,Rural,386 
045646020,Mahinta,Rural,396 
045646021,Malbog,Rural,366 
045646022,Manato Central,Rural,294 
045646023,Manato Station,Rural,1207 
045646024,Mangayao,Rural,596 
045646025,Mansilay,Rural,906 
045646026,Mapulot,Rural,2951 
045646027,Munting Parang,Rural,900 
045646028,Payapa,Rural,793 
045646029,Poblacion,Urban,4435 
045646030,Rizal,Rural,3669 
045646031,Sabang,Rural,960 
045646032,San Diego,Rural,450 
045646033,San Francisco,Rural,900 
045646034,San Isidro,Rural,1089 
045646035,San Roque,Rural,276 
045646036,San Vicente,Rural,950 
045646037,Santa Cecilia,Urban,4024 
045646038,Santa Monica,Rural,913 
045646039,Santo Niño I,Rural,519 
045646040,Santo Niño II,Rural,519 
045646041,Santo Tomas,Rural,786 
045646042,Seguiwan,Rural,742 
045646043,Tabason,Rural,1779 
045646044,Tunton,Rural,925 
045646045,Victoria,Rural,308 
