id,name,urban_rural,population
045641001,Arawan,Rural,1526 
045641002,Bagong Niing,Rural,1452 
045641003,Balat Atis,Rural,929 
045641004,Briones,Rural,1825 
045641005,Bulihan,Rural,1774 
045641006,Buliran,Rural,1729 
045641007,Callejon,Rural,1860 
045641008,Corazon,Rural,908 
045641009,"Manuel del Valle, Sr.",Rural,830 
045641010,Loob,Rural,1847 
045641011,Magsaysay,Rural,1008 
045641012,Matipunso,Rural,1888 
045641013,Niing,Rural,1419 
045641014,Poblacion,Urban,2237 
045641015,Pulo,Rural,2088 
045641016,Pury,Urban,2029 
045641017,Sampaga,Rural,1358 
045641018,Sampaguita,Rural,1719 
045641019,San Jose,Rural,1686 
045641020,Sinturisan,Rural,1569 
