id,name,urban_rural,population
045619001,Adia Bitaog,Rural,400 
045619002,Anonangin,Rural,597 
045619003,Bagong Buhay (Pob.),Rural,1244 
045619004,Bamban,Rural,2086 
045619006,Bantad,Rural,507 
045619007,Batong Dalig,Rural,321 
045619008,Biga,Rural,895 
045619009,Binambang,Rural,901 
045619010,Buensuceso,Rural,4239 
045619011,Bungahan,Rural,273 
045619012,Butaguin,Rural,783 
045619013,Calumangin,Rural,1953 
045619014,Camohaguin,Rural,3968 
045619015,Casasahan Ibaba,Rural,514 
045619016,Casasahan Ilaya,Rural,421 
045619017,Cawayan,Rural,226 
045619018,Gayagayaan,Rural,479 
045619019,Gitnang Barrio,Rural,854 
045619020,Hardinan,Rural,204 
045619021,Inaclagan,Rural,1919 
045619022,Inagbuhan Ilaya,Rural,333 
045619023,Hagakhakin,Rural,1733 
045619024,Labnig,Rural,815 
045619025,Laguna,Rural,518 
045619026,Mabini (Pob.),Rural,2112 
045619027,Mabunga,Rural,385 
045619028,Malabtog,Rural,325 
045619029,Manlayaan,Rural,755 
045619030,Marcelo H. Del Pilar,Rural,166 
045619031,Mataas Na Bundok,Rural,179 
045619032,Maunlad (Pob.),Rural,662 
045619033,Pagsabangan,Rural,588 
045619034,Panikihan,Rural,2326 
045619035,Peñafrancia (Pob.),Rural,1242 
045619036,Pipisik (Pob.),Urban,773 
045619037,Progreso,Rural,3264 
045619038,Rizal (Pob.),Urban,1134 
045619039,Rosario,Rural,5373 
045619040,San Agustin,Rural,160 
045619041,San Diego Poblacion,Urban,1101 
045619042,San Isidro Kanluran,Rural,249 
045619043,San Isidro Silangan,Rural,226 
045619044,San Juan De Jesus,Rural,368 
045619045,San Vicente,Urban,2847 
045619046,Sastre,Rural,858 
045619047,Tabing Dagat (Pob.),Rural,2730 
045619048,Tumayan,Rural,367 
045619049,Villa Arcaya,Rural,2040 
045619050,Villa Bota,Rural,2665 
045619051,Villa Fuerte,Rural,688 
045619052,Villa Mendoza,Rural,133 
045619053,Villa Padua,Rural,1963 
045619054,Villa Perez,Rural,735 
045619055,Villa M. Principe,Rural,729 
045619056,Villa Tañada,Rural,258 
045619057,Villa Victoria,Rural,329 
045619058,San Diego,Rural,421 
045619059,Villa Nava,Rural,3429 
045619060,Lagyo,Rural,1855 
