id,name,urban_rural,population
045627001,Abo-abo,Rural,756 
045627002,Alitap,Rural,521 
045627003,Baao,Rural,694 
045627004,Balaybalay,Rural,1837 
045627005,Bato,Rural,383 
045627006,Cagbalete I,Rural,3126 
045627007,Cagbalete II,Rural,532 
045627008,Cagsiay I,Rural,2753 
045627009,Cagsiay II,Rural,2269 
045627010,Cagsiay III,Rural,1985 
045627011,Concepcion,Rural,1374 
045627012,Liwayway,Rural,2272 
045627013,Lucutan,Rural,417 
045627014,Luya-luya,Rural,428 
045627015,Macasin,Rural,402 
045627017,Lual (Pob.),Urban,1185 
045627018,Mabato (Pob.),Rural,1196 
045627019,Daungan (Pob.),Rural,4401 
045627020,Bagong Bayan (Pob.),Rural,6864 
045627021,Sadsaran (Pob.),Rural,4276 
045627022,Rizaliana (Pob.),Urban,1032 
045627024,Polo,Rural,3816 
045627025,Remedios I,Rural,659 
045627026,Remedios II,Rural,160 
045627027,Rosario,Rural,798 
045627028,San Gabriel,Rural,377 
045627029,San Isidro,Rural,395 
045627030,San Jose,Rural,669 
045627031,San Lorenzo,Rural,4182 
045627032,San Miguel,Rural,919 
045627033,San Rafael,Rural,469 
045627034,San Roque,Rural,616 
045627035,San Vicente,Rural,456 
045627036,Santa Lucia,Rural,553 
045627037,Santo Angel,Rural,588 
045627038,Santo Niño,Rural,467 
045627039,Santol,Rural,620 
045627040,Soledad,Rural,3153 
045627041,Tapucan,Rural,375 
045627042,Lual Rural,Rural,3166 
