id,name,urban_rural,population
045620001,Abiawin,Rural,1459 
045620002,Agos-agos,Rural,2288 
045620003,Alitas,Rural,1075 
045620004,Amolongin,Rural,595 
045620005,Anibong,Rural,903 
045620006,Antikin,Rural,826 
045620007,Bacong,Rural,811 
045620008,Balobo,Rural,562 
045620009,Bantilan,Rural,2855 
045620010,Banugao,Rural,2830 
045620011,Poblacion 1 (Barangay 1),Urban,912 
045620012,Poblacion 38 (Poblacion Barangay 2),Urban,1559 
045620013,Poblacion 39 (Poblacion Barangay 3),Urban,1914 
045620014,Batican,Rural,773 
045620015,Binonoan,Rural,1402 
045620016,Binulasan,Rural,2536 
045620017,Boboin,Rural,1723 
045620018,Comon,Rural,2980 
045620019,Dinahican,Rural,10011 
045620020,Gumian,Rural,3620 
045620021,Ilog,Rural,1877 
045620022,Ingas,Rural,1768 
045620023,Catambungan,Rural,1732 
045620024,Cawaynin,Rural,495 
045620025,Langgas,Rural,963 
045620026,Libjo,Rural,2645 
045620027,Lual,Rural,1002 
045620028,Magsaysay,Rural,2768 
045620029,Maypulot,Rural,670 
045620030,Miswa,Rural,2017 
045620031,Pilaway,Rural,1826 
045620032,Pinaglapatan,Rural,1167 
045620033,Pulo,Rural,812 
045620034,Silangan,Rural,830 
045620035,Tongohin,Rural,2264 
045620036,Tudturan,Rural,348 
