id,name,urban_rural,population
045624002,Barangay 1 (Pob.),Urban,2764 
045624003,Barangay 10 (Pob.),Urban,5259 
045624004,Barangay 11 (Pob.),Urban,1902 
045624005,Barangay 2 (Pob.),Urban,1621 
045624006,Barangay 3 (Pob.),Urban,1220 
045624007,Barangay 4 (Pob.),Urban,3488 
045624008,Barangay 5 (Pob.),Urban,2931 
045624009,Barangay 6 (Pob.),Urban,805 
045624010,Barangay 7 (Pob.),Urban,2543 
045624011,Barangay 8 (Pob.),Urban,4079 
045624012,Barangay 9 (Pob.),Urban,4409 
045624013,Barra,Urban,3907 
045624014,Bocohan,Urban,4195 
045624015,Mayao Castillo,Urban,2849 
045624016,Cotta,Urban,20119 
045624017,Gulang-gulang,Urban,27512 
045624018,Dalahican,Urban,21356 
045624019,Domoit,Urban,4007 
045624020,Ibabang Dupay,Urban,29800 
045624021,Ibabang Iyam,Urban,22593 
045624022,Ibabang Talim,Urban,2855 
045624023,Ilayang Dupay,Urban,1954 
045624024,Ilayang Iyam,Urban,12170 
045624025,Ilayang Talim,Urban,1537 
045624026,Isabang,Urban,10153 
045624027,Mayao Crossing,Urban,11522 
045624028,Mayao Kanluran,Urban,9516 
045624029,Mayao Parada,Urban,3015 
045624030,Mayao Silangan,Urban,8324 
045624032,Ransohan,Urban,1530 
045624033,Salinas,Urban,1544 
045624034,Talao-talao,Urban,3366 
045624035,Market View,Urban,11547 
