id,name,urban_rural,population
045615001,Antonino (Ayusan),Rural,924 
045615002,Bagong Anyo (Pob.),Rural,914 
045615003,Bayanihan (Pob.),Rural,396 
045615004,Bulakin I,Rural,2402 
045615005,Bungoy,Rural,3425 
045615006,Cabatang,Rural,349 
045615007,Dagatan,Rural,3035 
045615008,Kinabuhayan,Rural,1027 
045615009,Maligaya (Pob.),Rural,664 
045615010,Manggahan,Rural,1359 
045615011,Pinagdanlayan,Rural,2769 
045615012,Putol,Rural,1268 
045615013,San Mateo,Rural,1624 
045615014,Santa Lucia,Rural,4668 
045615015,Silanganan (Pob.),Urban,808 
045615016,Bulakin II,Rural,2070 
