id,name,urban_rural,population
045629001,Cabuyao Norte,Rural,747 
045629002,Cabuyao Sur,Rural,912 
045629003,Danlagan,Rural,1512 
045629004,Duhat,Rural,728 
045629005,Hinguiwin,Rural,1490 
045629006,Kinagunan Ibaba,Rural,1319 
045629007,Kinagunan Ilaya,Rural,403 
045629008,Lipata,Rural,534 
045629009,Marao,Rural,2082 
045629010,Marquez,Rural,303 
045629011,Burgos (Pob.),Urban,923 
045629012,Campo (Pob.),Rural,721 
045629013,Basiao (Pob.),Rural,559 
045629014,Punta (Pob.),Rural,492 
045629015,Rizal,Rural,1016 
045629016,San Isidro,Rural,811 
045629017,San Vicente,Rural,725 
045629018,Sipa,Rural,1858 
045629019,Tulay Buhangin,Rural,665 
045629020,Villapaz,Rural,256 
045629021,Walay,Rural,1380 
045629022,Yawe,Rural,725 
