id,name,urban_rural,population
045602001,Angeles,Rural,948 
045602002,Bacong,Rural,611 
045602003,Balungay,Rural,365 
045602004,Buenavista,Rural,619 
045602005,Caglate,Rural,941 
045602006,Camagong,Rural,1209 
045602007,Gordon,Rural,561 
045602008,Pambilan Norte,Rural,706 
045602009,Pambilan Sur,Rural,315 
045602010,Barangay 1 (Pob.),Urban,1239 
045602011,Barangay 2 (Pob.),Rural,1370 
045602012,Barangay 3 (Pob.),Rural,1953 
045602013,Barangay 4 (Pob.),Rural,1435 
045602014,Barangay 5 (Pob.),Rural,1231 
045602015,Villa Esperanza,Rural,616 
045602016,Villa Jesus Este,Rural,390 
045602017,Villa Jesus Weste,Rural,308 
045602018,Villa Norte,Rural,748 
045602019,Villa Victoria,Rural,555 
