id,name,urban_rural,population
045644001,Abuyon,Rural,4779 
045644002,Andres Bonifacio,Rural,742 
045644003,Bani,Rural,1263 
045644004,Binay,Rural,2484 
045644005,Buenavista,Rural,1748 
045644006,Busokbusokan,Rural,1800 
045644008,Calwit,Rural,1263 
045644009,Guinhalinan,Rural,2112 
045644010,Lacdayan,Rural,2206 
045644011,Maguiting,Rural,1425 
045644012,Manlampong,Rural,1175 
045644013,Pagkakaisa (Pob.),Urban,1388 
045644014,Maligaya (Pob.),Urban,1717 
045644015,Bayanihan (Pob.),Urban,1673 
045644016,Pagdadamayan (Pob.),Rural,1408 
045644017,Punta,Rural,2114 
045644018,Rizal,Rural,1031 
045644019,San Isidro,Rural,1297 
045644020,San Juan,Rural,3384 
045644021,San Vicente,Rural,1775 
045644022,Vigo Central,Rural,2446 
045644023,Villa Aurin (Pinagsama),Rural,1075 
045644024,Villa Reyes,Rural,3040 
045644025,White Cliff,Rural,2041 
