id,name,urban_rural,population
045618001,A. Mabini,Rural,720 
045618002,Aloneros,Urban,1706 
045618003,Arbismen,Rural,936 
045618004,Bagong Silang,Rural,541 
045618005,Balinarin,Rural,341 
045618006,Bukal Maligaya,Rural,262 
045618007,Cabibihan,Rural,203 
045618008,Cabong Norte,Rural,785 
045618009,Cabong Sur,Rural,316 
045618010,Calimpak,Rural,4839 
045618011,Capuluan Central,Rural,1568 
045618012,Capuluan Tulon,Rural,1000 
045618013,Dancalan Caimawan,Rural,1091 
045618014,Dancalan Central,Rural,650 
045618015,Danlagan Batis,Rural,316 
045618016,Danlagan Cabayao,Rural,176 
045618017,Danlagan Central,Rural,592 
045618018,Danlagan Reserva,Rural,506 
045618019,Del Rosario,Rural,200 
045618020,Dungawan Central,Rural,713 
045618021,Dungawan Paalyunan,Rural,845 
045618022,Dungawan Pantay,Rural,295 
045618023,Ermita,Rural,202 
045618024,Gapas,Rural,663 
045618025,Himbubulo Este,Rural,510 
045618026,Himbubulo Weste,Rural,489 
045618027,Hinabaan,Rural,572 
045618028,Ligpit Bantayan,Rural,1250 
045618029,Lubigan,Rural,444 
045618030,Magallanes,Rural,517 
045618031,Magsaysay,Rural,299 
045618032,Manggagawa,Rural,3050 
045618033,Manggalang,Rural,354 
045618034,Manlayo,Rural,1920 
045618035,Poblacion,Urban,2017 
045618036,Salakan,Rural,952 
045618037,San Antonio,Rural,607 
045618038,San Isidro,Rural,843 
045618039,San Jose,Rural,142 
045618040,San Lorenzo,Rural,321 
045618041,San Luis I,Rural,373 
045618042,San Luis II,Rural,980 
045618043,San Miguel,Rural,216 
045618044,San Pedro I,Rural,446 
045618045,San Pedro II,Rural,289 
045618046,San Roque,Rural,482 
045618047,Santa Cruz,Rural,784 
045618048,Santa Maria,Rural,465 
045618049,Santa Teresita,Rural,389 
045618050,Sintones,Rural,790 
045618051,Sisi,Rural,1467 
045618052,Tikay,Rural,308 
045618053,Triumpo,Rural,487 
045618054,Villa Hiwasayan,Rural,440 
