id,name,urban_rural,population
137502001,Acacia,Urban,5735
137502002,Baritan,Urban,11476
137502003,Bayan-bayanan,Urban,7326
137502004,Catmon,Urban,36450
137502005,Concepcion,Urban,11806
137502006,Dampalit,Urban,11245
137502007,Flores,Urban,4282
137502008,Hulong Duhat,Urban,10466
137502009,Ibaba,Urban,7630
137502010,Longos,Urban,48039
137502011,Maysilo,Urban,11213
137502012,Muzon,Urban,5689
137502013,Niugan,Urban,5938
137502014,Panghulo,Urban,12772
137502015,Potrero,Urban,41407
137502016,San Agustin,Urban,11156
137502017,Santolan,Urban,15872
137502018,Tañong (Pob.),Urban,14620
137502019,Tinajeros,Urban,17901
137502020,Tonsuya,Urban,39354
137502021,Tugatog,Urban,22960
