id,name,urban_rural,population
086008001,Bagacay,Rural,1486
086008002,Binobucalan,Rural,328
086008003,Bucalan,Rural,264
086008004,Cabalagnan,Rural,280
086008005,Canano,Rural,216
086008006,Consolabao,Rural,997
086008007,Concord,Rural,659
086008008,Dalosdoson,Rural,248
086008009,Lim-ao,Rural,314
086008010,Osmeña,Rural,417
086008012,Poblacion 1 (Barangay 1),Rural,288
086008013,Poblacion 2 (Barangay 2),Rural,499
086008014,Rawis,Rural,2017
086008015,San Rafael,Rural,625
086008016,Tabay,Rural,390
086008017,Yabon,Rural,274
086008018,Cabang,Rural,308
086008019,Malihao,Rural,1127
086008020,San Jose,Rural,752
086008021,Fatima,Rural,318
086008022,Mugdo,Rural,844
