id,name,urban_rural,population
086016001,Agrupacion,Rural,95
086016002,Arapison,Rural,186
086016003,Avelino,Rural,292
086016004,Bahay,Rural,134
086016005,Balud,Rural,1896
086016006,Bana-ao,Rural,338
086016008,Burabod,Rural,1649
086016009,Cautod (Pob.),Urban,3261
086016010,Camperito,Rural,192
086016011,Campeig,Rural,71
086016012,Can-ipulan,Rural,226
086016013,Canmoros,Rural,234
086016014,Cinco,Rural,523
086016015,Curry,Rural,535
086016016,Gajo,Rural,197
086016017,Hindang,Rural,116
086016018,Ilo,Rural,1048
086016019,Imelda,Rural,107
086016020,Inoraguiao,Rural,1668
086016021,Jolacao,Rural,163
086016022,Lambao,Rural,1194
086016023,Mabuhay,Rural,109
086016024,Mahayag,Rural,197
086016025,Monbon (Pob.),Urban,2585
086016026,Nabulo,Rural,182
086016027,Napuro,Rural,1665
086016028,Palale,Rural,1493
086016029,Panabatan,Rural,281
086016030,Panaruan,Rural,143
086016031,Roxas,Rural,102
086016032,Salvacion,Rural,214
086016033,Solsogon,Rural,1828
086016034,Sundara,Rural,192
086016035,Cagsumji,Rural,539
086016036,Matayonas,Rural,141
086016037,Napuro II,Rural,1054
