id,name,urban_rural,population
086025001,Aurora,Rural,453
086025002,Blanca Aurora,Rural,802
086025003,Buenavista I,Rural,568
086025004,Bulao,Rural,419
086025005,Bungliw,Rural,276
086025006,Cogtoto-og,Rural,415
086025007,Calundan,Rural,104
086025008,Cantaguic,Rural,282
086025009,Canyaki,Rural,145
086025010,Erenas,Rural,1090
086025011,Guadalupe,Rural,128
086025012,Hernandez,Rural,162
086025013,Himay,Rural,442
086025014,Janipon,Rural,334
086025015,La Paz,Rural,783
086025016,Libertad,Rural,186
086025017,Lincoro,Rural,269
086025018,Matalud,Rural,581
086025019,Mobo-ob,Rural,138
086025020,Quezon,Rural,684
086025021,Ranera,Rural,304
086025022,Rosalim,Rural,532
086025023,San Isidro,Rural,431
086025024,San Jorge I (Pob.),Rural,654
086025025,Sapinit,Rural,637
086025026,Sinit-an,Rural,160
086025027,Tomogbong,Rural,554
086025028,Gayondato,Rural,264
086025029,Puhagan,Rural,248
086025030,Anquiana (Angkiana),Rural,366
086025031,Bay-ang,Rural,176
086025032,Buenavista II,Rural,408
086025033,Cabugao,Rural,126
086025034,Cag-olo-olo,Rural,202
086025035,Guindapunan,Rural,336
086025036,Mabuhay,Rural,451
086025037,Mancol (Pob.),Rural,876
086025038,Mombon,Rural,248
086025039,Rawis,Rural,193
086025040,San Jorge II (Pob.),Rural,482
086025041,San Juan,Rural,431
