id,name,urban_rural,population
126306001,Assumption (Bulol),Rural,1866
126306002,Avanceña (Bo. 3),Rural,3570
126306003,Cacub,Rural,2532
126306004,Caloocan,Rural,3806
126306005,Carpenter Hill,Rural,5597
126306006,Concepcion (Bo. 6),Rural,4050
126306007,Esperanza,Rural,2723
126306008,General Paulino Santos (Bo. 1),Urban,22739
126306009,Mabini,Rural,2760
126306010,Magsaysay,Rural,3070
126306011,Mambucal,Rural,1271
126306012,Morales,Urban,8132
126306013,Namnama,Rural,3123
126306014,New Pangasinan (Bo. 4),Rural,2834
126306015,Paraiso,Rural,4939
126306016,Zone I (Pob.),Urban,4498
126306017,Zone II (Pob.),Urban,4425
126306018,Zone III (Pob.),Urban,12076
126306019,Zone IV (Pob.),Urban,7073
126306020,Rotonda,Rural,3108
126306021,San Isidro,Rural,5748
126306022,San Jose (Bo. 5),Rural,7306
126306023,San Roque,Rural,3601
126306024,Santa Cruz,Rural,12672
126306025,Santo Niño (Bo. 2),Rural,9601
126306026,Sarabia (Bo. 8),Rural,7506
126306027,Zulueta (Bo. 7),Rural,7647
