id,name,urban_rural,population
112510001,Baon,Rural,2713
112510003,Bitaogan,Urban,1818
112510004,Cambaleon,Urban,1165
112510005,Dugmanon,Rural,1580
112510006,Iba,Rural,1015
112510007,La Union,Urban,5031
112510008,Lapu-lapu,Rural,788
112510009,Maag,Rural,1095
112510010,Manikling,Rural,2528
112510011,Maputi,Rural,505
112510012,Batobato (Pob.),Urban,7063
112510013,San Miguel,Rural,1039
112510014,San Roque,Rural,2194
112510015,Santo Rosario,Rural,892
112510016,Sudlon,Rural,761
112510017,Talisay,Urban,2237
