id,name,urban_rural,population
112509001,Badas,Rural,5967
112509002,Bobon,Urban,4858
112509003,Buso,Rural,2079
112509004,Cabuaya,Rural,1756
112509005,Central (Pob.),Urban,35679
112509006,Culian,Rural,1383
112509007,Dahican,Rural,11135
112509008,Danao,Rural,764
112509009,Dawan,Rural,3815
112509010,Don Enrique Lopez,Rural,3307
112509011,Don Martin Marundan,Urban,3388
112509012,"Don Salvador Lopez, Sr.",Rural,4318
112509013,Langka,Rural,1333
112509015,Lawigan,Urban,2951
112509016,Libudon,Rural,2145
112509017,Luban,Rural,1209
112509018,Macambol,Rural,3748
112509019,Mamali,Rural,2150
112509020,Matiao,Urban,12461
112509021,Mayo,Rural,3177
112509022,Sainz,Urban,9265
112509023,Sanghay,Rural,1420
112509024,Tagabakid,Rural,1254
112509025,Tagbinonga,Rural,1498
112509026,Taguibo,Rural,2312
112509027,Tamisan,Rural,2771
