id,name,urban_rural,population
112507001,Bagumbayan,Urban,6113
112507003,Cabadiangan,Urban,1433
112507006,Calapagan,Urban,3835
112507008,Cocornon,Rural,1938
112507009,Corporacion,Rural,2861
112507010,Don Mariano Marcos,Rural,2966
112507011,Ilangay,Rural,4401
112507013,Langka,Rural,1662
112507014,Lantawan,Rural,433
112507015,Limbahan,Rural,1685
112507016,Macangao,Rural,1967
112507017,Magsaysay,Rural,708
112507019,Mahayahay,Rural,832
112507021,Maragatas,Urban,3194
112507022,Marayag,Rural,5195
112507024,New Visayas,Rural,627
112507028,Poblacion,Urban,15702
112507029,San Isidro,Rural,1662
112507030,San Jose,Rural,659
112507032,Tagboa,Rural,1591
112507033,Tagugpo,Rural,2259
