id,name,urban_rural,population
112508001,Capasnan,Rural,710
112508002,Cayawan,Rural,1307
112508003,Central (Pob.),Urban,9576
112508004,Concepcion,Rural,616
112508006,Del Pilar,Rural,1457
112508007,Guza,Rural,1038
112508008,Holy Cross,Urban,4222
112508009,Mabini,Rural,474
112508010,Manreza,Rural,735
112508011,Old Macopa,Rural,3911
112508012,Rizal,Rural,1307
112508013,San Fermin,Rural,1276
112508014,San Ignacio,Urban,6673
112508015,San Isidro,Rural,1817
112508016,New Taokanga,Rural,3306
112508017,Zaragosa,Rural,1468
112508018,Lambog,Rural,684
