id,name,urban_rural,population
045811001,Ampid I,Urban,27365 
045811002,Dulong Bayan 1,Urban,5030 
045811003,Dulong Bayan 2,Urban,6837 
045811004,Guinayang,Urban,7167 
045811005,Guitnang Bayan I (Pob.),Urban,24707 
045811006,Guitnang Bayan II (Pob.),Urban,13680 
045811007,Malanday,Urban,13544 
045811008,Maly,Urban,14905 
045811010,Santa Ana,Urban,9176 
045811011,Ampid II,Urban,3685 
045811012,Banaba,Urban,21553 
045811013,Gulod Malaya,Urban,8564 
045811014,Pintong Bocawe,Urban,4080 
045811015,Santo Niño,Urban,11020 
045811016,Silangan,Urban,33942 
