id,name,urban_rural,population
045804001,Bangad,Urban,1505 
045804002,Batingan,Urban,12999 
045804003,Bilibiran,Urban,15490 
045804004,Binitagan,Urban,680 
045804005,Bombong,Urban,2932 
045804006,Buhangin,Urban,2086 
045804007,Calumpang,Urban,15793 
045804009,Ginoong Sanay,Urban,1588 
045804010,Gulod,Urban,1184 
045804011,Habagatan,Urban,1587 
045804012,Ithan,Urban,2907 
045804013,Janosa,Urban,2606 
045804014,Kalawaan,Urban,28611 
045804015,Kalinawan,Urban,2023 
045804016,Kasile,Urban,502 
045804017,Kaytome,Urban,2241 
045804018,Kinaboogan,Urban,1164 
045804019,Kinagatan,Urban,1442 
045804020,Libis (Pob.),Urban,6668 
045804021,Limbon-limbon,Urban,1457 
045804022,Lunsad,Urban,10375 
045804023,Mahabang Parang,Urban,7228 
045804024,Macamot,Urban,8168 
045804025,Mambog,Urban,7614 
045804026,Palangoy,Urban,13505 
045804027,Pantok,Urban,13110 
045804028,Pila Pila,Urban,8247 
045804029,Pinagdilawan,Urban,664 
045804030,Pipindan,Urban,2841 
045804031,Rayap,Urban,1886 
045804032,Sapang,Urban,2050 
045804033,Tabon,Urban,834 
045804034,Tagpos,Urban,12332 
045804035,Tatala,Urban,7256 
045804036,Tayuman,Urban,10825 
045804037,Layunan (Pob.),Urban,3370 
045804038,Libid (Pob.),Urban,7085 
045804039,Malakaban,Urban,1197 
045804040,Pag-Asa,Urban,15392 
045804041,San Carlos,Rural,10428 
