id,name,urban_rural,population
160203002,Antonio Luna,Rural,1224
160203005,Bay-ang,Rural,1435
160203006,Bayabas,Rural,1223
160203007,Caasinan,Rural,1211
160203009,Cabinet,Rural,1745
160203010,Calamba,Urban,2972
160203011,Calibunan,Rural,3288
160203012,Comagascas,Rural,3257
160203013,Concepcion,Rural,1076
160203014,Del Pilar,Rural,4853
160203016,Katugasan,Rural,1396
160203017,Kauswagan,Rural,2561
160203018,La Union,Rural,5917
160203019,Mabini,Rural,5285
160203021,Poblacion 1,Urban,966
160203022,Poblacion 10,Rural,481
160203023,Poblacion 11,Rural,641
160203024,Poblacion 12,Urban,2189
160203025,Poblacion 2,Rural,582
160203026,Poblacion 3,Rural,2459
160203027,Poblacion 4,Urban,1556
160203028,Poblacion 5,Urban,822
160203029,Poblacion 6,Urban,1479
160203030,Poblacion 7,Urban,2429
160203031,Poblacion 8,Rural,557
160203032,Poblacion 9,Rural,3578
160203033,Puting Bato,Rural,2297
160203037,Sanghan,Rural,2976
160203038,Soriano,Rural,1719
160203040,Tolosa,Rural,5817
160203041,Mahaba,Rural,1250
