id,name,urban_rural,population
160207001,Ambacon,Rural,1144
160207002,Bonifacio,Rural,1544
160207003,Consorcia,Rural,1337
160207004,Katipunan,Rural,1121
160207005,Lingayao,Rural,2419
160207006,Malicato,Rural,1044
160207007,Maningalao,Rural,1450
160207008,Marcos Calo,Rural,1098
160207009,Mat-i,Rural,2006
160207010,Pinana-an,Rural,1472
160207011,Poblacion,Urban,1315
160207013,San Isidro,Rural,1250
160207014,Tinucoran,Rural,994
160207015,Balungagan,Rural,770
160207016,Eduardo G. Montilla (Camboayon),Rural,1195
160207017,Durian,Rural,1774
160207018,Ibuan,Rural,1146
160207019,Rosario,Rural,1344
160207020,San Roque,Rural,510
160207021,Casiklan,Rural,1923
