id,name,urban_rural,population
175315001,Antipuluan,Rural,5318
175315002,Aramaywan,Rural,3443
175315003,Batang-batang,Rural,1082
175315004,Bato-bato,Rural,1998
175315005,Burirao,Rural,2456
175315006,Caguisan,Rural,1268
175315007,Calategas,Rural,4427
175315008,Dumagueña,Rural,3048
175315009,Elvita,Rural,872
175315010,Estrella Village,Rural,1074
175315011,Ipilan,Rural,1766
175315012,Malatgao,Rural,1959
175315013,Malinao,Rural,2823
175315014,Narra (Pob.),Urban,11069
175315015,Panacan,Urban,4256
175315016,Princess Urduja,Rural,5174
175315017,Sandoval,Rural,2111
175315018,Tacras,Rural,1059
175315019,Taritien,Rural,1616
175315020,Teresa,Rural,1235
175315021,Tinagong Dagat,Rural,787
175315022,Bagong Sikat,Rural,1760
175315023,Panacan 2,Rural,4663
