id,name,urban_rural,population
175309001,Banuang Daan,Rural,818
175309002,Bintuan,Rural,2357
175309003,Borac,Rural,2430
175309004,Buenavista,Rural,940
175309005,Bulalacao,Rural,2818
175309006,Cabugao,Rural,1831
175309008,Decabobo,Rural,1125
175309009,Decalachao,Rural,1243
175309010,Guadalupe,Rural,2253
175309011,Lajala,Rural,1266
175309012,Malawig,Rural,556
175309013,Marcilla,Rural,1179
175309016,Barangay I (Pob.),Rural,4073
175309017,Barangay II (Pob.),Rural,876
175309018,Barangay III (Pob.),Rural,632
175309019,Barangay IV (Pob.),Rural,693
175309020,Barangay V (Pob.),Urban,2875
175309022,San Jose,Rural,1148
175309023,San Nicolas,Rural,1969
175309024,Tagumpay,Rural,6046
175309025,Tara,Rural,1429
175309026,Turda,Rural,2314
175309032,Barangay VI (Pob.),Rural,2070
