id,name,urban_rural,population
175311001,Bacao,Rural,1491
175311002,Bohol,Rural,1333
175311003,Calasag,Rural,257
175311004,Capayas,Rural,1253
175311005,Catep,Rural,823
175311006,Culasian,Rural,738
175311007,Danleg,Rural,1750
175311008,Dumaran (Pob.),Rural,2005
175311009,Itangil,Rural,1794
175311010,Ilian,Rural,1556
175311011,Magsaysay,Rural,1432
175311012,San Juan,Rural,813
175311013,Santa Teresita,Rural,2566
175311014,Santo Tomas,Rural,1155
175311015,Tanatanaon,Rural,1588
175311016,Santa Maria,Rural,843
