id,name,urban_rural,population
143213001,Agbannawag,Urban,4082
143213002,Amlao,Rural,682
143213003,Appas,Urban,2689
143213004,Bagumbayan,Rural,729
143213005,Balawag,Rural,1517
143213006,Balong,Rural,1680
143213007,Bantay,Rural,1015
143213008,Bulanao,Urban,15948
143213009,Cabaritan,Rural,915
143213010,Cabaruan,Rural,1729
143213011,Calaccad,Rural,1339
143213012,Calanan,Urban,1423
143213013,Dilag,Rural,6226
143213014,Dupag,Rural,1154
143213015,Gobgob,Rural,1823
143213016,Guilayon,Rural,835
143213017,Lanna,Rural,1082
143213018,Laya East,Rural,3636
143213019,Laya West,Rural,2649
143213020,Lucog,Rural,1374
143213021,Magnao,Rural,1014
143213022,Magsaysay,Urban,3378
143213023,Malalao,Urban,399
143213024,Masablang,Rural,913
143213025,Nambaran,Rural,3638
143213026,Nambucayan,Rural,988
143213027,Naneng,Rural,690
143213029,Dagupan Centro (Pob.),Urban,3297
143213030,San Juan,Rural,2115
143213031,Suyang,Rural,332
143213032,Tuga,Rural,1347
143213033,Bado Dangwa,Rural,1669
143213034,Bulo,Urban,5057
143213035,Casigayan,Rural,2806
143213036,Cudal,Rural,2785
143213037,Dagupan Weste,Urban,3985
143213038,Lacnog,Rural,3757
143213039,Malin-awa,Rural,1765
143213040,New Tanglag,Rural,1301
143213041,San Julian,Rural,1184
143213042,Bulanao Norte,Rural,6359
143213043,Ipil,Rural,2606
