id,name,urban_rural,population
054109001,Agoho,Rural,1132
054109002,Almero,Rural,570
054109003,Baras,Rural,1168
054109004,Domorog,Rural,1315
054109005,Guadalupe,Rural,884
054109006,Iligan,Rural,882
054109007,Labangtaytay,Rural,805
054109008,Labrador,Rural,538
054109009,Libertad,Rural,531
054109010,Magsaysay,Rural,724
054109011,Masbaranon,Rural,1506
054109012,Poblacion,Urban,1150
054109013,Potingbato,Rural,994
054109014,Rizal,Rural,291
054109015,San Roque,Rural,616
054109016,Santiago,Rural,648
054109017,Sorosimbajan,Rural,1242
054109018,Tawad,Rural,758
054109019,Tunga,Rural,783
054109020,Villa,Rural,820
