id,name,urban_rural,population
054113001,Baang,Rural,1022
054113002,Bagacay,Rural,2495
054113003,Balatucan,Rural,1770
054113004,Barag,Rural,354
054113005,Dacu,Rural,1647
054113006,Fabrica,Rural,721
054113007,Guintorelan,Rural,397
054113008,Holjogon,Rural,469
054113009,Lalaguna,Rural,1278
054113010,Lomocloc,Rural,636
054113011,Luyong Catungan,Rural,906
054113012,Mabuhay,Rural,529
054113013,Mandali,Rural,716
054113014,Mapuyo,Rural,400
054113015,Marintoc,Rural,2443
054113016,Nasunduan,Rural,1152
054113017,Pinamalatican,Rural,1106
054113018,Pinamarbuhan,Rural,3110
054113019,Poblacion Dist. I,Urban,1756
054113020,Poblacion Dist. II,Urban,2069
054113021,Polot,Rural,1043
054113022,Sambulawan,Rural,359
054113023,Santa Maria,Rural,370
054113024,Sawmill,Rural,955
054113025,Tabuc,Rural,2138
054113026,Tugawe,Rural,492
054113027,Tugbo,Rural,987
054113028,Umabay Exterior,Rural,2066
054113029,Umabay Interior,Rural,1510
