id,name,urban_rural,population
054107001,Albasan,Rural,1268
054107002,Boca Engaño,Rural,1876
054107003,Buyo,Rural,1873
054107004,Calpi,Rural,1361
054107005,Canomay,Rural,1230
054107006,Cawayan,Rural,1816
054107007,Poblacion District I (Bgy. 1),Urban,3396
054107008,Poblacion District II (Bgy. 2),Urban,3751
054107009,Mababang Baybay,Rural,1306
054107010,Mabiton,Rural,2032
054107011,Manapao,Rural,800
054107012,Nabasagan,Rural,1656
054107013,Nonoc,Rural,1690
054107014,Osmeña,Rural,3158
054107015,Pasig,Rural,3223
054107016,Peñafrancia,Rural,1497
054107017,Quezon,Rural,1508
054107018,San Isidro,Rural,1478
054107019,San Ramon,Urban,2623
054107020,San Vicente,Rural,1071
054107021,Taguilid,Rural,1339
054107022,Imelda,Rural,1620
