id,name,urban_rural,population
054102001,Baao,Rural,516
054102002,Banase,Rural,305
054102003,Batuila,Rural,663
054102004,Cagara,Rural,1230
054102005,Cagpandan,Rural,1019
054102006,Cancahorao,Rural,1180
054102007,Canjunday,Rural,710
054102008,Docol,Rural,706
054102009,Eastern Capsay,Rural,937
054102010,Gabi,Rural,768
054102011,Gangao,Rural,1958
054102012,Lagta,Rural,1714
054102013,Lahong Proper,Rural,1093
054102014,Lahong Interior,Rural,532
054102015,Lipata,Rural,628
054102016,Madangcalan,Rural,512
054102017,Magdalena,Rural,1328
054102018,Manoboc,Rural,831
054102019,Obongon Diot,Rural,611
054102020,Poblacion,Urban,3805
054102021,Polot,Rural,407
054102022,Potoson,Rural,1172
054102023,Sog-Ong,Rural,614
054102024,Tinapian,Rural,1162
