id,name,urban_rural,population
054119001,Almiñe,Rural,529
054119002,Bagacay,Rural,628
054119003,Bagahanglad,Rural,2933
054119004,Bartolabac,Rural,1220
054119005,Burgos,Rural,1801
054119006,Calipat-An,Rural,1716
054119007,Danao,Rural,1525
054119008,Dorong-an Daplian,Rural,486
054119009,Interior,Rural,738
054119010,Jagna-an,Rural,1215
054119011,Luna,Rural,775
054119012,Mabini,Rural,1489
054119013,Piña,Rural,1028
054119014,District I (Pob.),Rural,1045
054119015,District II (Pob.),Urban,3354
054119016,District III (Pob.),Urban,1878
054119017,District IV (Pob.),Urban,1264
054119018,Roosevelt,Rural,854
054119019,San Isidro,Rural,529
054119020,Santa Rosa,Rural,1876
054119021,Washington,Rural,1091
