id,name,urban_rural,population
054115001,Antipolo,Rural,587
054115003,Banco,Rural,704
054115004,Biga-a,Rural,626
054115005,Bontod,Rural,1145
054115006,Buenasuerte,Rural,511
054115007,Intusan,Rural,680
054115008,Jose A. Abenir Sr. (Libtong),Rural,623
054115009,Maanahao,Rural,729
054115010,Mabini,Rural,727
054115011,Malibas,Rural,1238
054115012,Maravilla,Rural,2086
054115013,Matugnao,Rural,653
054115014,Miabas,Rural,1283
054115015,Nabangig,Rural,2997
054115016,Nipa,Rural,1638
054115017,Parina,Rural,539
054115018,Piña,Rural,812
054115019,Poblacion,Urban,2554
054115020,Salvacion,Rural,1072
054115021,San Antonio,Rural,425
054115022,San Carlos,Rural,894
054115023,San Isidro,Rural,574
054115024,Santa Cruz,Rural,1992
054115025,Malatawan,Rural,412
