id,name,urban_rural,population
071248001,Bilangbilangan Dako,Urban,1920
071248002,Bilangbilangan Diot,Rural,845
071248003,Hingotanan East,Rural,2283
071248004,Hingotanan West,Urban,1665
071248005,Liberty,Urban,843
071248006,Malingin,Urban,1997
071248007,Mandawa,Urban,2328
071248008,Maomawan,Urban,1475
071248009,Nueva Esperanza,Urban,2205
071248010,Nueva Estrella,Urban,1576
071248011,Pinamgo,Urban,2177
071248012,Poblacion (Bien Unido),Urban,3082
071248013,Puerto San Pedro,Urban,1137
071248014,Sagasa,Urban,1308
071248015,Tuboran,Urban,955
