id,name,urban_rural,population
071245001,Bagongbanwa,Rural,876
071245002,Bunacan,Rural,980
071245003,Banlasan,Rural,893
071245004,Batasan (Batasan Island),Rural,1107
071245005,Bilangbilangan (Bilangbilangan Island),Rural,567
071245006,Bosongon,Rural,1070
071245007,Buenos Aires,Rural,945
071245008,Cabulihan,Rural,2327
071245009,Cahayag,Urban,1213
071245010,Cawayanan,Rural,1455
071245011,Centro (Pob.),Urban,2821
071245012,Genonocan,Rural,506
071245013,Guiwanon,Rural,1210
071245014,Ilihan Norte,Urban,1498
071245015,Ilihan Sur,Rural,634
071245016,Libertad,Rural,1095
071245017,Macaas,Rural,2266
071245018,Mocaboc Island,Rural,606
071245019,Matabao,Rural,1245
071245020,Panadtaran,Urban,927
071245021,Panaytayon,Rural,2069
071245022,Pandan,Rural,1324
071245023,Pangapasan (Pangapasan Island),Rural,596
071245024,Pinayagan Norte,Rural,2082
071245025,Pinayagan Sur,Rural,1956
071245026,Pooc Occidental (Pob.),Rural,1131
071245027,Pooc Oriental (Pob.),Rural,2644
071245028,Potohan,Rural,1868
071245029,Talenceras,Rural,798
071245030,Tan-awan,Rural,883
071245031,Tinangnan,Rural,2714
071245032,Ubay Island,Rural,241
071245033,Ubojan,Rural,1869
071245034,Villanueva,Rural,486
