id,name,urban_rural,population
071231001,Abaca,Urban,2349
071231002,Abad Santos,Rural,720
071231003,Aguipo,Rural,1368
071231004,Concepcion (Banlas),Rural,1259
071231005,Baybayon,Urban,1508
071231006,Bulawan,Rural,658
071231007,Cabidian,Rural,1040
071231009,Cawayanan,Rural,1552
071231010,Del Mar,Rural,759
071231011,Lungsoda-an,Rural,1130
071231012,Marcelo,Rural,1000
071231013,Minol,Rural,1414
071231014,Paraiso,Rural,819
071231015,Poblacion I,Urban,1425
071231016,Poblacion II,Urban,1697
071231017,San Isidro,Rural,1633
071231018,San Jose,Rural,1427
071231019,San Rafael,Rural,736
071231020,San Roque (Cabulao),Urban,2529
071231021,Tambo,Rural,914
071231022,Tangkigan,Rural,1438
071231023,Valaga,Rural,799
