id,name,urban_rural,population
071232001,San Roque (Aghao),Rural,1177
071232002,Agahay,Rural,603
071232003,Aliguay,Rural,859
071232004,Anislag,Rural,1004
071232005,Bayacabac,Rural,1601
071232006,Bood,Rural,475
071232007,Busao,Rural,587
071232008,Cabawan,Rural,1516
071232009,Candavid,Rural,541
071232010,Dipatlong,Rural,1562
071232011,Guiwanon,Rural,569
071232012,Jandig,Rural,897
071232013,Lagtangon,Rural,266
071232014,Lincod,Rural,1781
071232015,Pagnitoan,Rural,630
071232016,Poblacion,Urban,2298
071232017,Punsod,Rural,644
071232018,Punta Cruz,Rural,770
071232019,San Isidro,Rural,525
071232020,San Vicente,Rural,1115
071232021,Tinibgan,Rural,614
071232022,Toril,Rural,457
