id,name,urban_rural,population
071235001,Aguining,Urban,2294
071235003,Basiao,Rural,911
071235004,Baud,Rural,603
071235005,Bayog,Rural,309
071235006,Bogo,Rural,990
071235007,Bonbonon,Rural,1286
071235008,Canmangao,Rural,948
071235009,Campamanog,Rural,1560
071235010,Gaus,Rural,1365
071235011,Kabangkalan,Rural,309
071235012,Lapinig,Rural,967
071235013,Lipata,Rural,685
071235014,Poblacion,Urban,2700
071235015,Popoo,Rural,977
071235016,Saguise,Rural,745
071235017,San Jose (Tawid),Rural,1109
071235018,Santo Rosario,Rural,475
071235019,Tilmobo,Rural,197
071235020,Tugas,Rural,756
071235021,Tugnao,Rural,1309
071235022,Villa Milagrosa,Rural,1273
071235023,Butan,Rural,626
071235024,San Vicente,Rural,893
