id,name,urban_rural,population
071229001,Agape,Rural,660
071229002,Alegria,Rural,571
071229003,Bagumbayan,Rural,684
071229004,Bahian,Rural,519
071229005,Bonbon Lower,Rural,218
071229006,Bonbon Upper,Rural,584
071229007,Buenavista,Rural,280
071229008,Bugho,Rural,572
071229009,Cabadiangan,Rural,276
071229010,Calunasan Norte,Rural,631
071229011,Calunasan Sur,Rural,406
071229012,Camayaan,Rural,1039
071229013,Cambance,Rural,346
071229014,Candabong,Rural,736
071229015,Candasag,Rural,254
071229016,Canlasid,Rural,250
071229017,Gon-ob,Rural,285
071229018,Gotozon,Rural,771
071229019,Jimilian,Rural,1211
071229020,Oy,Rural,1387
071229021,Poblacion Sawang,Urban,671
071229022,Poblacion Ondol,Rural,802
071229023,Quinoguitan,Rural,488
071229024,Taytay,Rural,259
071229025,Tigbao,Rural,867
071229026,Ugpong,Rural,332
071229027,Valladolid,Rural,478
071229028,Villaflor,Rural,735
