id,name,urban_rural,population
071204001,Angilan,Rural,1012
071204002,Bantolinao,Rural,1226
071204003,Bicahan,Rural,783
071204004,Bitaugan,Rural,591
071204005,Bungahan,Rural,744
071204007,Canlaas,Rural,736
071204008,Cansibuan,Rural,512
071204009,Can-omay,Rural,721
071204010,Celing,Rural,671
071204011,Danao,Rural,453
071204012,Danicop,Rural,576
071204013,Mag-aso,Rural,434
071204014,Poblacion,Urban,1332
071204015,Quinapon-an,Rural,278
071204016,Santo Rosario,Rural,475
071204017,Tabuan,Rural,584
071204018,Tagubaas,Rural,386
071204019,Tupas,Rural,935
071204020,Ubojan,Rural,529
071204021,Viga,Rural,614
071204022,Villa Aurora (Canoc-oc),Rural,889
