id,name,urban_rural,population
071211001,Abihilan,Rural,1209
071211002,Anoling,Rural,1114
071211003,Boyo-an,Urban,1612
071211004,Cadapdapan,Rural,1381
071211005,Cambane,Rural,435
071211006,Can-olin,Rural,2215
071211007,Canawa,Rural,1415
071211008,Cogtong,Urban,2492
071211009,La Union,Rural,1365
071211010,Luan,Rural,886
071211011,Lungsoda-an,Urban,1461
071211012,Mahangin,Rural,906
071211013,Pagahat,Rural,443
071211014,Panadtaran,Rural,1002
071211015,Panas,Rural,1477
071211016,Poblacion,Urban,3344
071211017,San Isidro,Rural,1042
071211018,Tambongan,Urban,1587
071211019,Tawid,Rural,1089
071211021,Tugas,Urban,1640
071211022,Tubod (Tres Rosas),Rural,928
