id,name,urban_rural,population
071222001,Abijilan,Rural,1479
071222002,Antipolo,Rural,627
071222003,Basiao,Rural,514
071222004,Cagwang,Rural,340
071222005,Calma,Rural,752
071222006,Cambuyo,Rural,614
071222007,Canayaon East,Rural,931
071222008,Canayaon West,Rural,945
071222009,Candanas,Rural,771
071222010,Candulao,Rural,422
071222011,Catmon,Rural,220
071222012,Cayam,Rural,1194
071222013,Cupa,Rural,212
071222014,Datag,Rural,1184
071222015,Estaca,Rural,194
071222016,Libertad,Rural,421
071222017,Lungsodaan East,Rural,1098
071222018,Lungsodaan West,Rural,997
071222019,Malinao,Rural,1046
071222020,Manaba,Rural,1679
071222021,Pasong,Rural,918
071222022,Poblacion East,Urban,1328
071222023,Poblacion West,Urban,961
071222024,Sacaon,Rural,614
071222025,Sampong,Rural,241
071222026,Tabuan,Urban,1277
071222027,Togbongon,Rural,367
071222028,Ulbujan East,Rural,673
071222029,Ulbujan West,Rural,745
071222030,Victoria,Rural,274
