id,name,urban_rural,population
071234001,Aurora,Rural,410
071234002,Bagacay,Rural,890
071234003,Bagumbayan,Rural,1725
071234004,Bayong,Rural,1493
071234005,Buenasuerte,Rural,1918
071234006,Cagawasan,Rural,1086
071234007,Cansungay,Rural,769
071234008,Catagda-an,Rural,1546
071234009,Del Pilar,Rural,890
071234010,Estaca,Rural,2575
071234011,Ilaud,Rural,929
071234012,Inaghuban,Rural,1235
071234013,La Suerte,Rural,752
071234014,Lumbay,Rural,1161
071234015,Lundag,Rural,735
071234016,Pamacsalan,Rural,666
071234017,Poblacion,Rural,2806
071234018,Rizal,Rural,1282
071234019,San Carlos,Rural,744
071234020,San Isidro,Urban,2411
071234021,San Vicente,Rural,864
