id,name,urban_rural,population
071218001,Cabatuan,Rural,1353
071218002,Cantubod,Rural,1047
071218003,Carbon,Urban,513
071218004,Concepcion,Rural,1623
071218005,Dagohoy,Rural,685
071218006,Hibale,Rural,856
071218007,Magtangtang,Rural,1422
071218008,Nahud,Rural,855
071218009,Poblacion,Urban,3296
071218010,Remedios,Rural,1220
071218011,San Carlos,Rural,1236
071218012,San Miguel,Rural,499
071218013,Santa Fe,Rural,526
071218014,Santo Niño,Rural,748
071218015,Tabok,Rural,1060
071218016,Taming,Rural,863
071218017,Villa Anunciado,Rural,150
