id,name,urban_rural,population
071214001,Bacani,Rural,1208
071214002,Bogtongbod,Rural,1377
071214003,Bonbon,Rural,1487
071214004,Bontud,Rural,456
071214005,Buacao,Rural,797
071214006,Buangan,Rural,796
071214007,Cabog,Rural,764
071214008,Caboy,Rural,571
071214009,Caluwasan,Rural,222
071214010,Candajec,Rural,932
071214011,Cantoyoc,Rural,343
071214012,Comaang,Rural,471
071214013,Danahao,Rural,856
071214014,Katipunan,Rural,340
071214015,Lajog,Rural,1381
071214016,Mataub,Rural,700
071214017,Nahawan,Urban,2208
071214018,Poblacion Centro,Urban,1234
071214019,Poblacion Norte,Urban,838
071214020,Poblacion Sur,Rural,1159
071214021,Tangaran,Rural,850
071214022,Tontunan,Rural,559
071214023,Tubod,Rural,402
071214024,Villaflor,Rural,345
