id,name,urban_rural,population
071247001,Adlawan,Rural,588
071247002,Anas,Rural,1826
071247003,Anonang,Rural,972
071247004,Anoyon,Rural,581
071247005,Balingasao,Rural,496
071247006,Botong,Rural,694
071247007,Buyog,Rural,436
071247008,Canduao Occidental,Rural,767
071247009,Canduao Oriental,Rural,785
071247010,Canlusong,Rural,1020
071247011,Canmanico,Rural,2132
071247012,Cansibao,Rural,925
071247013,Catug-a,Rural,439
071247014,Cutcutan,Rural,905
071247015,Danao,Rural,594
071247016,Genoveva,Rural,536
071247017,Ginopolan (Ginopolan Proper),Rural,827
071247018,La Victoria,Rural,1044
071247019,Lantang,Rural,942
071247020,Limocon,Rural,424
071247021,Loctob,Rural,678
071247022,Magsaysay,Rural,533
071247023,Marawis,Rural,587
071247024,Maubo,Rural,472
071247025,Nailo,Rural,461
071247026,Omjon,Rural,1184
071247027,Pangi-an,Rural,387
071247028,Poblacion Occidental,Urban,1496
071247029,Poblacion Oriental,Rural,928
071247030,Simang,Rural,466
071247031,Taug,Rural,492
071247032,Tausion,Rural,618
071247033,Taytay,Rural,639
071247034,Ticum,Rural,779
071247035,Banderahan (Upper Ginopolan),Rural,933
