id,name,urban_rural,population
071230001,Agsoso,Rural,254
071230002,Badbad Occidental,Rural,279
071230003,Badbad Oriental,Rural,509
071230004,Bagacay Katipunan,Rural,189
071230005,Bagacay Kawayan,Rural,427
071230006,Bagacay Saong,Rural,137
071230007,Bahi,Rural,367
071230008,Basac,Urban,1414
071230009,Basdacu,Rural,962
071230010,Basdio,Rural,561
071230011,Biasong,Rural,323
071230012,Bongco,Rural,328
071230013,Bugho,Rural,285
071230014,Cabacongan,Rural,1080
071230015,Cabadug,Rural,231
071230016,Cabug,Rural,185
071230017,Calayugan Norte,Rural,737
071230018,Calayugan Sur,Rural,538
071230019,Canmaag,Rural,404
071230020,Cambaquiz,Rural,1042
071230021,Campatud,Rural,365
071230022,Candaigan,Urban,477
071230023,Canhangdon Occidental,Rural,848
071230024,Canhangdon Oriental,Rural,549
071230025,Canigaan,Urban,826
071230026,Canmanoc,Rural,319
071230027,Cansuagwit,Rural,291
071230028,Cansubayon,Rural,505
071230029,Catagbacan Handig,Rural,994
071230030,Catagbacan Norte,Rural,1186
071230031,Catagbacan Sur,Urban,973
071230032,Cantam-is Bago,Rural,284
071230033,Cantaongon,Urban,970
071230034,Cantumocad,Rural,852
071230035,Cantam-is Baslay,Rural,495
071230036,Cogon Norte (Pob.),Rural,1907
071230037,Cogon Sur,Rural,425
071230038,Cuasi,Rural,1115
071230039,Genomoan,Rural,362
071230040,Lintuan,Rural,913
071230041,Looc,Urban,1070
071230042,Mocpoc Norte,Rural,875
071230043,Mocpoc Sur,Rural,646
071230044,Nagtuang,Urban,493
071230045,Napo (Pob.),Rural,1342
071230046,Nueva Vida,Rural,263
071230047,Panangquilon,Rural,496
071230048,Pantudlan,Rural,808
071230049,Pig-ot,Rural,592
071230050,Moto Norte (Pob.),Urban,1369
071230051,Moto Sur (Pob.),Urban,1225
071230052,Pondol,Urban,1476
071230053,Quinobcoban,Rural,185
071230054,Sondol,Urban,690
071230055,Song-on,Rural,683
071230056,Talisay,Rural,1310
071230057,Tan-awan,Rural,110
071230058,Tangnan,Rural,867
071230059,Taytay,Rural,292
071230060,Ticugan,Rural,373
071230061,Tiwi,Rural,112
071230062,Tontonan,Urban,607
071230063,Tubodacu,Rural,395
071230064,Tubodio,Rural,207
071230065,Tubuan,Rural,285
071230066,Ubayon,Rural,635
071230067,Ubojan,Urban,486
