id,name,urban_rural,population
071209001,Anonang,Rural,405
071209002,Asinan,Rural,800
071209003,Bago,Rural,575
071209004,Baluarte,Rural,437
071209005,Bantuan,Rural,659
071209006,Bato,Rural,664
071209007,Bonotbonot,Rural,801
071209008,Bugaong,Rural,489
071209011,Cambuhat,Rural,1045
071209012,Cambus-oc,Rural,716
071209013,Cangawa,Rural,1091
071209014,Cantomugcad,Rural,296
071209015,Cantores,Rural,570
071209016,Cantuba,Rural,923
071209017,Catigbian,Rural,624
071209018,Cawag,Rural,668
071209019,Cruz,Rural,897
071209020,Dait,Rural,1044
071209021,Eastern Cabul-an,Rural,1924
071209022,Hunan,Rural,882
071209025,Lapacan Norte,Rural,398
071209026,Lapacan Sur,Rural,479
071209028,Lubang,Rural,1052
071209029,Lusong (Plateau),Rural,626
071209030,Magkaya,Rural,828
071209031,Merryland,Rural,241
071209032,Nueva Granada,Rural,549
071209033,Nueva Montana,Rural,550
071209034,Overland,Rural,944
071209035,Panghagban,Rural,1134
071209036,Poblacion,Rural,859
071209037,Puting Bato,Rural,556
071209038,Rufo Hill,Rural,866
071209039,Sweetland,Rural,714
071209040,Western Cabul-an,Rural,1725
