id,name,urban_rural,population
103508001,Austin Heights,Urban,1176
103508002,Baybay,Urban,3001
103508004,Bubong,Rural,132
103508005,Caromatan,Rural,1348
103508006,Inudaran,Rural,352
103508007,Kulasihan,Rural,611
103508009,Libertad,Rural,2329
103508010,Lumbac,Rural,451
103508011,Manga,Rural,1688
103508012,Matampay,Rural,198
103508013,Mukas,Rural,1573
103508014,Muntay,Rural,1704
103508016,Pagalungan,Rural,168
103508017,Palao,Rural,384
103508018,Pantaon,Rural,264
103508019,Pantar,Rural,339
103508020,Poblacion,Urban,2072
103508021,Rebucon,Rural,1028
103508022,Riverside,Rural,1782
103508023,San Roque,Rural,289
103508024,Santo Niño,Rural,599
103508025,Simbuco,Rural,1422
103508026,Small Banisilan,Rural,179
103508027,Sucodan,Rural,527
103508028,Tabigue,Rural,1282
103508029,Titunod,Rural,1547
