id,name,urban_rural,population
103511001,Babasalon,Rural,654
103511002,Baguiguicon,Rural,1003
103511003,Daan Campo,Rural,609
103511004,Durianon,Rural,458
103511005,Ilihan,Rural,411
103511006,Lamigadato,Rural,434
103511007,Lemoncret,Rural,745
103511008,Lubo,Rural,947
103511009,Lumbac,Rural,1589
103511010,Malabaogan,Rural,570
103511011,Mapantao,Rural,392
103511012,Olango,Rural,627
103511013,Pangao,Rural,801
103511014,Pelingkingan,Rural,742
103511015,Lower Caningag (Perimbangan),Rural,288
103511016,Poblacion (Bago-A-Ingud),Urban,1703
103511017,Rarab,Rural,534
103511018,Somiorang,Rural,422
103511019,Upper Caningag (Taguitingan),Rural,206
103511020,Talambo,Rural,1020
103511021,Tambacon,Rural,919
103511022,Tawinian,Rural,582
103511023,Tipaan,Rural,329
103511024,Tombador,Rural,457
