id,name,urban_rural,population
103518001,Barandia,Rural,480
103518002,Bulacon,Rural,725
103518003,Buntong,Rural,1286
103518004,Calimodan,Rural,963
103518005,Camp III,Rural,1023
103518006,Curva-Miagao,Rural,1818
103518007,Daligdigan,Rural,548
103518008,Kilala,Rural,769
103518009,Mabatao,Rural,619
103518010,Madaya,Rural,1421
103518011,Mamaanon,Rural,809
103518012,Mapantao,Rural,577
103518013,Mindalano,Rural,524
103518014,Padianan,Rural,838
103518015,Pagalongan,Rural,577
103518016,Pagayawan,Rural,682
103518017,Panaliwad-on,Rural,1006
103518018,Pangantapan,Rural,590
103518019,Pansor,Rural,1454
103518020,Patidon,Rural,617
103518021,Pawak,Rural,784
103518022,Poblacion,Urban,5664
103518023,Saumay,Rural,456
103518024,Sudlon,Rural,776
103518025,Inasagan,Rural,2342
