id,name,urban_rural,population
103504001,Abuno,Rural,4703
103504002,Bonbonon,Rural,1489
103504003,Bunawan,Rural,2182
103504005,Buru-un,Urban,12991
103504006,Dalipuga,Rural,18191
103504007,Digkilaan,Rural,4238
103504008,Hinaplanon,Rural,14340
103504010,Kabacsanan,Rural,1947
103504011,Kiwalan,Rural,5955
103504012,Mahayhay,Rural,8998
103504013,Mainit,Rural,2480
103504014,Mandulog,Rural,3103
103504015,Maria Cristina,Urban,10751
103504016,Palao,Urban,9544
103504017,Poblacion,Urban,3924
103504018,Puga-an,Rural,7398
103504019,Rogongon,Rural,4870
103504021,Santa Elena,Rural,5119
103504022,Santa Filomena,Urban,7387
103504024,Suarez,Urban,17544
103504025,Tambacan,Rural,16701
103504026,Saray-Tibanga,Rural,10225
103504027,Tipanoy,Rural,12904
103504028,Tominobo Proper,Rural,9005
103504029,Tominobo Upper,Rural,1625
103504030,Tubod,Urban,32283
103504031,Bagong Silang,Rural,6152
103504032,Del Carmen,Rural,8305
103504033,Dulag,Rural,1069
103504034,San Miguel,Urban,4117
103504035,Santiago,Urban,9211
103504036,Santo Rosario,Rural,2155
103504037,Tibanga,Rural,9042
103504038,Acmac,Rural,5784
103504039,Ditucalan,Urban,3337
103504040,Hindang,Rural,1125
103504041,Kalilangan,Rural,1159
103504042,Lanipao,Rural,2348
103504043,Luinab,Rural,8114
103504044,Panoroganan,Rural,4035
103504045,San Roque,Rural,3860
103504046,Ubaldo Laya,Rural,10961
103504047,Upper Hinaplanon,Rural,6531
103504048,Villa Verde,Urban,5619
