id,name,urban_rural,population
129804001,Bagua,Urban,18050
129804002,Kalanganan,Urban,14810
129804003,Poblacion,Urban,18857
129804004,Rosary Heights,Urban,13031
129804005,Tamontaka,Urban,11669
129804006,Bagua I,Urban,7036
129804007,Bagua II,Urban,19301
129804008,Bagua III,Urban,6802
129804009,Kalanganan I,Urban,5718
129804010,Kalanganan II,Urban,5115
129804011,Poblacion I,Urban,4463
129804012,Poblacion II,Urban,6241
129804013,Poblacion III,Urban,2807
129804014,Poblacion IV,Urban,6406
129804015,Poblacion V,Urban,2929
129804016,Poblacion VI,Urban,5096
129804017,Poblacion VII,Urban,15485
129804018,Poblacion VIII,Urban,6580
129804019,Poblacion IX,Urban,5893
129804020,Rosary Heights I,Urban,4708
129804021,Rosary Heights II,Urban,4742
129804022,Rosary Heights III,Urban,9123
129804023,Rosary Heights IV,Urban,4304
129804024,Rosary Heights V,Urban,3994
129804025,Rosary Heights VI,Urban,5107
129804026,Rosary Heights VII,Urban,7566
129804027,Rosary Heights VIII,Urban,6523
129804028,Rosary Heights IX,Urban,6008
129804029,Rosary Heights X,Urban,13025
129804030,Rosary Heights XI,Urban,6027
129804031,Rosary Heights XII,Urban,4554
129804032,Rosary Heights XIII,Urban,4500
129804033,Tamontaka I,Urban,3743
129804034,Tamontaka II,Urban,4034
129804035,Tamontaka III,Urban,2679
129804036,Tamontaka IV,Urban,2446
129804037,Tamontaka V,Urban,2414
