id,name,urban_rural,population
153806001,Alonganan,Rural,1022
153806002,Ambadao,Rural,1082
153806005,Balanakan,Rural,1052
153806006,Balong,Rural,1320
153806008,Buayan,Rural,2391
153806010,Dado,Rural,995
153806011,Damabalas,Rural,582
153806015,Duaminanga,Rural,1120
153806021,Kalipapa,Rural,1038
153806025,Liong,Rural,403
153806028,Magaslong,Rural,1275
153806029,Masigay,Rural,1125
153806030,Montay,Rural,1433
153806034,Poblacion (Dulawan),Urban,11352
153806035,Reina Regente,Rural,1079
153806039,Kanguan,Rural,1223
