id,name,urban_rural,population
153805001,Alip (Pob.),Rural,1436
153805003,Damawato,Rural,1664
153805004,Katil,Rural,704
153805006,Malala,Rural,673
153805007,Mangadeg,Rural,664
153805008,Manindolo,Rural,744
153805010,Puya,Rural,463
153805011,Sepaka,Rural,933
153805013,Lomoyon,Rural,683
153805014,Kalumenga (Kalumanga),Rural,641
153805015,Palao sa Buto,Rural,740
153805016,Damalusay,Rural,923
153805017,Bonawan,Rural,530
153805018,Bulod,Rural,658
153805019,Datang,Urban,1023
153805020,Elbebe,Rural,308
153805021,Lipao,Rural,655
153805022,Madidis,Rural,1174
153805023,Makat,Rural,489
153805024,Mao,Rural,485
153805025,Napok,Rural,626
153805026,Poblacion,Urban,3393
153805027,Salendab,Rural,681
