id,name,urban_rural,population
153819001,Badak,Rural,3641
153819002,Bulod,Rural,1193
153819005,Kaladturan,Rural,1016
153819006,Kulasi,Rural,978
153819007,Lao-lao,Rural,1804
153819008,Lasangan,Rural,1681
153819009,Lower Idtig,Rural,1130
153819010,Lumabao,Rural,1041
153819011,Makainis,Rural,1274
153819012,Midconding,Rural,1508
153819013,Midpandacan,Rural,1835
153819015,Panosolen,Rural,1580
153819016,Ramcor,Rural,1684
153819017,Tonggol,Rural,1128
153819018,Pidtiguian,Rural,588
153819019,Quipolot,Rural,468
153819020,Sadangen,Rural,434
153819021,Sumakubay,Rural,557
153819022,Upper Lasangan,Rural,464
