id,name,urban_rural,population
153836001,Alonganan,Rural,577
153836002,Andavit,Rural,1092
153836003,Balanakan,Rural,502
153836004,Buayan,Rural,805
153836005,Butilen,Rural,876
153836006,Dado,Rural,391
153836007,Damabalas,Rural,685
153836008,Duaminanga,Rural,498
153836009,Kalipapa,Rural,576
153836010,Liong,Rural,507
153836011,Magaslong,Rural,699
153836012,Masigay,Rural,136
153836013,Pagatin,Urban,860
153836014,Pandi,Rural,1564
153836015,Penditen,Rural,2015
153836016,Sambulawan,Rural,2113
153836017,Tee,Rural,1166
